geo,year,Y_01,Y_EU_01,Y_02,Y_EU_02,SCH_IS_01,SCH_IS_02,SCH_IS_03,SCH_IS_04,SCH_IS_05,SCH_IS_06,SCH_IS_07,SCH_IS_08,SCH_IS_09,SCH_IS_10,SCH_IS_11,SCH_IS_12,SCH_IS_13,SCH_IS_14,SCH_IS_15,SCH_IS_EU_01,SCH_IS_EU_02,SCH_IS_EU_03,SCH_IS_EU_04,SCH_IS_EU_05,SCH_IS_EU_06,SCH_IS_EU_07,SCH_IS_EU_08,SCH_IS_EU_09,SCH_IS_EU_10,SCH_IS_EU_11,SCH_IS_EU_12,SCH_IS_EU_13,SCH_IS_EU_14,SCH_IS_EU_15,SCH_FS_01,SCH_FS_02,SCH_FS_03,SCH_FS_04,SCH_FS_05,SCH_FS_06,SCH_FS_07,SCH_FS_08,SCH_FS_09,SCH_FS_10,SCH_FS_11,SCH_FS_12,SCH_FS_13,SCH_FS_14,SCH_FS_15,SCH_FS_16,SCH_FS_17,SCH_FS_18,SCH_FS_19,SCH_FS_20,SCH_FS_21,SCH_FS_22,SCH_FS_23,SCH_FS_24,SCH_FS_25,SCH_FS_26,SCH_FS_27,SCH_FS_28,SAN_PD_01,SAN_ED_01,SAN_UR_01,SAN_UR_02,SAN_SZ_01,SAN_SZ_EU_01,SAN_SZ_02,SAN_SZ_EU_02,SAN_SZ_03,SAN_SZ_EU_03,HC(Lf)Q_EDUC_01,HC(Lf)Q_EDUC_02,HC(Lf)Q_EDUC_03,HC(Lf)Q_EDUC_04,HC(Lf)Q_EDUC_05,HC(Lf)Q_EDUC_06,HC(Lf)Q_EDUC_07,HC(Lf)Q_EDUC_08,HC(Lf)Q_EDUC_09,INFRA_TO_01,INFRA_TO_02,INFRA_TO_03,INFRA_TR_01,INFRA_TR_02,INFRA_TR_03,INFRA_TR_04,INFRA_TR_05,INFRA_ICT_01,INFRA_ICT_02,INFRA_HLTH_01,INFRA_HLTH_02,INFRA_HLTH_03,INNO_RD_01,INNO_RD_02,IQG_03,IQG_01,IQG_02,IQG_04,IQG_05,IQG_06,SCNC_1-1,SCNC_1-2,SCNC_1-3,SCNC_2,SCNC_3-1,SCNC_3-2,SCNC_4,SAN_POP_01,SCH_UNEM_1,SCH_CF_1,HC(Lf)Q_EM_1,HC(Lf)Q_IN_1,HC(Lf)Q_L_1,HC(Lf)Q_P_1,HC(Lf)Q_P_2,INNO_GERD_1,INNO_GERD_2,INNO_GERD_3,EU_F
ES12,2012,34.4,37.9,46.9,56.2,295,3796.5,2677.5,1466.9,4194.3,4705,510.7,690.1,4535.7,2592.1,1253.4,3845.1,4737.7,892.6,19536.7,191567.6,2025771,1663401.1,546091.6,1930037.8,2401753.4,471715.6,523115.8,2749710.6,1156542.2,1070052.6,1976563.8,2327037.8,350474,10241932,73731,5545,7204,2842,243016,184647,8487,3259,11743,5190,5909,4637,-1.9,17.29,7.52,,9.77,,,3.85,3.49,1.53,38.4,4.83,1.63,27.43,2.43,2.08,101.3,382.9,1074308,3.3,10576.3,,21265.2,11466415,19900,25800,,9.5,42.4,21.8,35.9,32.5,19.8,,,402.31,4265885,3970.82,1306.07,0.15,39,68,52,,,348.62,463.35,441.9,0.92,,,,,,,,77.82,238.29,206.37,,-0.9,-5.2,81.8,50.4,9.6,5148.8,8.8,,59.9,,13,182.342,94.56,26.59,257378661
ES12,2013,33.5,37.9,45.7,56,280.3,3643.9,2580.5,1231,4011.5,4512.1,500.6,587.3,4500.4,2714.7,1198.5,3849.5,4722.6,873.1,18890.3,196510,2016387.1,1664254.5,534528.5,1944264.3,2421347.6,477083.3,520605.3,2811134.8,1185480.1,1105049.4,2012788.5,2364621.6,351833.1,10344529.5,72591,6213,6628,2885,238947,181476,8914,3110,10800,4821,6084,4610,-1.55,17.69,8.56,,9.13,,,3.97,3.73,1.43,34.89,4.52,1.63,31.97,2.55,2.11,100.5,369.3,1067425,,10565,4103834,20693.9,11594282.1,19500,26100,37.7,9.9,40.1,22.2,37.7,34.1,19.1,0.8,,394.77,4185965,3920.19,1034.2,0.14,41,65,52,70.68,66.71,344.21,394.43,378.88,0.88,0.61,0.463,0.74,0.448,0.162,,,71.74,239.93,199.29,,-2.6,-5.7,82.5,51.4,13.1,3897,7.7,,60.2,,14.1,172.052,90.525,26.044,202569998
ES12,2014,35.3,38.3,46.9,56.4,283.1,3561.4,2531.2,1202.3,4057.4,4538.5,481.1,648.9,4527.5,2725.1,1153.5,3808.7,4658.7,850,18771.6,198066.1,2068169.3,1732817.3,534821.7,1992314,2476946.8,484632.8,542444.3,2892495.9,1204044.1,1146007.5,2049841.7,2408708,358866.3,10579207.7,72707,7216,,3217,234747,176717,9968,3166,,,6279,5014,0.16,,9.92,,,,53.34,4.42,4.25,1.38,31.76,,,25.23,2.67,1.95,99.8,376.3,1058560,,10565,4103834,20636.3,11867202.4,19600,26700,38.7,8.8,39,22.3,38.7,34.6,13.6,0.8,,418.72,4438800,4191.6,1063.13,0.11,43,65,53,72.83,69.34,334.91,345.48,334.68,0.83,0.54,,,,,,,64.5,231.17,199.06,,-2.9,-5.9,82.5,52.8,11.8,3444.3,7.1,,59.5,,16.7,162.054,83.95,25.315,144392905
ES12,2015,36,38.4,47.2,57,295.7,3666.4,2621.4,1264.1,4315.1,4798.8,483.6,644,4553.9,2698.3,1211.6,3893.5,4828.9,935.4,19407.8,197471.1,2197554.6,1870221.2,547844.4,2075664.6,2580170.5,504505.9,552324,2992339.2,1233912.8,1206102.4,2085558.9,2455343.2,369784.3,10970723.2,,,6242,,,,,,9659,3891,,,,,,,,,,,,,,,1.55,,,,99,376.1,1049328,3.3,10565,4103834,21388.1,12308193.2,20500,27600,39.6,8.9,36.7,23.6,39.6,35.2,16.8,0.8,,466.22,4942402,4838.52,1117.95,0.09,43,64,0.03,78.81,73.44,333.74,382,373.25,0.74,0.54,,,,,,,57.44,231.46,256.98,,-1.7,-6.8,82.4,54,10.5,3646.2,4.4,,58.4,,16.7,151.447,67.627,27.622,94167011
ES12,2016,34.8,38.6,48.9,57.9,292.6,3673.4,2648.2,1311.5,4366.6,4857.1,490.5,660.4,4662.8,2765.1,1237.3,3890.9,4849,958.1,19646.3,197698.7,2252167.7,1930088.5,562796.5,2135625.8,2659700.7,524074.9,545011.3,3067999.1,1264687,1258300.8,2141139,2516491.5,375352.5,11256854.1,73881,6810,6091,3481,241442,182679,9655,3445,9928,4397,7136,5207,,17.46,9.22,,8.24,,56.03,4.71,4,1.42,35.68,4.11,1.63,37.05,2.96,2.05,98.2,385.9,1040407,,10565,4103834,21675.4,12638272.4,20900,28300,40.7,8.4,35.7,23.6,40.7,35.9,16.6,0.8,,502.2,5323869,5211.97,1281.76,0.08,43,63,0.08,79.7,71.96,333.15,408.53,402.17,0.74,0.54,,,,,,,51.01,226.43,184.07,,0,-6.6,82.6,54.9,9.9,3930.7,4.3,,59.3,,13.4,154.67,71.091,27.86,69698550
ES12,2017,35.1,38.6,50.1,58.7,288.2,3942.2,2939.6,1376,4520.2,5022.6,502.4,693,4763.8,2806.5,1264.2,4007.8,5016.4,1008.7,20409.2,219043,2335973.5,2004405.1,590803.2,2245161.1,2797764,552602.9,540012.9,3176545.4,1304752.1,1331780.4,2213958.6,2603450.2,389491.6,11723579.2,73890,6231,5911,3822,245822,187515,9034,3376,9287,3929,6548,5631,0.01,16.43,8.43,100,8,100,52.97,5.17,3.68,1.45,37.37,3.78,1.57,16.28,2.66,1.71,97.6,395.4,1033550,,10565,4103834,22538.3,13169370.9,21900,29500,41.6,9,34.9,23.5,41.6,37.1,14.8,0.8,,535.65,5678417,5559.07,1405.17,0.06,43,63,0.04,81.26,77.03,340.59,424.49,420.58,0.81,0.56,0.323,0.597,0.522,-0.182,0.879408,0.330297,35.87,193.66,163.59,,0.7,-6.9,82.8,55.8,6.9,3772.7,6.6,,58.1,,12.6,176.931,94.75,25.138,114685722
ES12,2018,36.9,38.7,49.8,59.5,313.5,4033.3,2967.8,1432.7,4639.2,5122.4,483.2,759.2,4975.5,2880.9,1335.3,4076.9,5086.1,1009.2,20963.4,215504.4,2400892.5,2057244.7,627889.8,2314304.3,2903789.9,589485.6,553162,3299603.2,1340681.3,1405759.9,2281939.5,2680747.5,398808,12128427.3,74982,6639,5875,3802,245032,186300,9074,3126,9122,3843,7925,5611,1.48,16.69,8.85,100,7.84,100,,5.07,3.7,1.37,34.45,3.72,1.55,41.24,3.23,2.08,97,391.6,1027091,3.3,10565,4104251,23185.7,13628646.5,22700,30400,43.1,8.6,33.2,23.7,43.1,37.4,12.6,0.8,,524.42,5559363,5442.52,298.86,0.03,43,63,0.05,85.86,82.55,341.08,402.07,400.72,0.81,0.59,,,,,,,34.55,170.59,160.66,,1.8,-7.3,82.9,56.9,6.2,4029.1,7.3,,57.7,,14,182.946,109.962,23.355,141445129
ES12,2019,38.2,39.1,49.9,60,334,4032.2,2925.7,1542.5,4780.6,5268.1,487.5,763.3,5095.6,2946.8,1385.6,4184.6,5173.7,989.1,21446.2,221260.2,2464426.2,2102373.8,666587.5,2406351.6,3038727.3,632375.7,560460.2,3404954.3,1389378.8,1455115.3,2368448.7,2779767.3,411318.6,12575722.8,75003,6118,6203,3806,255375,196705,8493,2998,9494,3964,7725,5644,0.03,16.43,8.16,100,8.27,100,55.89,5.07,3.33,1.39,35.3,3.72,1.53,36.87,3.02,2.03,96.6,386.4,1021469,,10565,4104251,23666.6,14122772.4,23200,31600,43.3,8.7,33.1,23.6,43.3,37.4,12.4,0.8,,545.07,5778325,5656.88,1409.7,0.05,42.97,63.42,0.05,91.14,85.11,346.06,398.62,398.31,0.83,0.68,,,,,,,35.41,182.64,161.51,,4.2,-7.6,83.2,57.8,7,4196.2,6.6,,58.1,,20.7,191.742,111.524,24.457,97363521
ES12,2020,39.4,40.1,49.2,59,300.2,3611,2554,1330.4,3763.9,4249.8,485.9,799.2,4978.9,2952.9,1226.8,4245.1,5016.3,771.2,19486.6,215914.6,2337963.1,1980278,659344.2,2152065.1,2801289.6,649224.5,571343.1,3368633.2,1399155.3,1398134.8,2410658.6,2765748.7,355090.1,12148893.6,73422,4674,,3439,241039,183777,6099,1856,,,7301,5289,-2.11,,6.37,100,,,55.19,4.68,2.53,1.3,30.43,,,38.04,3.03,2.12,96.6,380.8,1018053,,10565,4104251,21376.4,13578815.3,21100,30400,44.2,11.1,31.1,24.8,44.2,38.9,8.9,0.8,,333.57,3536140,3473.43,494.97,0.03,42.97,63.42,,93.37,89.28,348.54,418.68,418.1,0.91,0.61,,,,,,,31.11,135.93,111.3,,3.8,-9.6,82.2,58.6,5.2,4095.9,5.6,,57.3,,22.2,190.402,102.071,25.518,145936987
ES12,2021,40.2,40.7,50.9,59.5,331.5,4397.9,3205.5,1410.7,4376.5,4924.1,547.6,809.3,5178,3004.6,1364.1,4320.8,5101.9,781.1,21344.1,231498.5,2580964.8,2188227.3,713602.5,2415746.6,3139927.8,724181.2,602453.8,3588399.4,1444595.5,1541350.1,2550307.5,2922974.8,372667.3,13177367.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2,391.4,1012117,,10565,4103987,23617.6,14792278.1,23400,33200,44.6,14.6,30.9,24.5,44.6,39,12.2,0.8,,472.17,5005474,4945.55,829.94,0.01,42.97,63.32,,94.31,90.34,351.99,439.25,,0.87,0.61,0.627,0.565,0.863,0.386,0.676982,0.898086,29.12,145.62,119.76,,1.4,-8.5,83,59.1,5.7,4558,8.1,6,58,28.8,20.4,201.727,107.392,29.042,193585981
ES12,2022,38.2,40.8,50.1,60.8,314.2,5620.3,3470.5,1538.2,5097.1,5681.5,584.4,936,5542.1,3117.7,1488.4,4523.6,5410.9,887.3,24107.2,270451.1,2916978.2,2402236.5,780425.6,2803699.4,3569361.1,765661.7,639229.8,3848628.9,1523495.4,1685903.7,2682717.5,3111434.5,428717,14497279.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,383.6,1004960,5.1,10565,4103987,26481.2,16169785.3,26400,36000,43.3,15.7,32.1,24.6,43.3,38.8,11.9,0.7,29.5,576.29,6109286,6079.13,1452.19,0.02,43.35,63.32,,94.26,90.61,354.45,503.63,,,0.63,,,,,,,39.01,150.35,169.86,,10.2,-9.1,82.5,60,5.2,4681.1,8.1,5.7,57.2,28,20.1,216.791,105.186,37.496,254860912
ES12,2023,36.6,41.3,51.2,61.3,368.5,5318.5,3624.9,1699.6,5628.2,6269.6,641.4,1351.5,6319,3325.1,1642.4,4864,5845.6,981.6,25820.8,279967.5,3126964.5,2526469.9,872786.8,2914786.1,3736636.1,821850,711318.1,4203665.9,1674467,1817880.8,2852457.9,3318264.1,465806.2,15538284.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4,391.7,1006060,,10565,4103987,28325.5,17257484,28100,38100,43.6,16.1,30.6,25.8,43.6,38.8,10.5,0.7,,629.45,6672748,6632.55,1973.99,0.03,43.35,66.07,,96.25,93.93,352.94,542.35,,,0.86,,,,,,,42.14,187.17,181.7,,11.9,-8.4,83.3,60.7,5.7,5060.5,4.8,5.4,58.3,23.9,18.6,277.3,155.401,44.56,
ES12,2024,36.5,41.5,54,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.3,1009599,,10565,4101431,,,,,44.3,16.3,28.5,27.2,44.3,39.5,10.5,,26.3,631.04,6689670,6626.07,,,,,,93.85,91.63,,,,,,0.061,0.642,-0.405,-0.061,0.088114,0.81271,,,,,,,,61.2,4.5,,6,4.5,60.1,21.6,15.6,,,,
ES13,2000,19.9,,45.3,,350.8,1708.8,1453.9,828.7,1585.7,1829.3,243.6,262,1185.7,463.1,460.6,1105,1342.3,237.3,7245.6,171655.8,1582051.8,1370710,400625.6,1356089.3,1678752.1,322662.8,332830.4,1725476.9,698742,693904.5,1265039.2,1499709.3,234670.1,7058271.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3,190.2,533417,,,,7985.5,7884970.7,15000,18400,,3.1,57.8,18.8,23.4,21.9,22.8,,,,3087227,5813,131,0,24,23,119,,,348.8,280.59,305.91,,,,,,,,,,,,,3.6,-2.1,79.4,45.8,7.1,2221.9,,,52.3,,,67.461,16.872,14.844,121154993
ES13,2001,21.6,,48.9,,356.9,1829.8,1570,936.3,1736.7,2000,263.3,294.7,1298.3,510.6,493,1175.4,1438,262.6,7859.2,182185.6,1630263.6,1409723.8,421848.6,1438295.8,1793056.3,354760.5,344027,1810186.2,732678.6,733480.6,1327339,1572384.1,245045.1,7409924.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6,205.9,534231,,,,8636.3,8260284.9,16200,19200,,2.1,56.6,19.5,23.9,21.9,24.2,,,645,3432949,,270,0,27,23,131,,,357.05,286.43,311.44,,,,,,,,,,,,,5.3,-1.5,80.5,45.6,4.5,2355.2,,,53.2,,,86.674,34.405,18.997,115407663
ES13,2002,22.3,27.4,49.9,54.5,335.7,1921.6,1644.9,1065,1818,2098.1,280.1,313.2,1429.4,602.9,513.3,1236.7,1529.4,292.6,8379.2,175442.2,1651344.6,1420419.2,438206.4,1487059.3,1865139.6,378080.3,357046.4,1889271.4,773479.2,758745.8,1402695.7,1658257.1,255561.4,7677661.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3,211.7,536286,,,,9208.7,8559614,17100,19900,,2.3,56.1,18.9,25,23.6,26.5,,,741,3941213,7368,261,0,29,23,130,,,356.71,269.25,290.74,,,,,,,,,,,,,11.6,-1.7,80.3,45.6,4.8,2664.3,,,55.3,,,90.064,34.31,21.817,171905746
ES13,2003,24.4,28,51.8,54.7,306.1,1971.9,1673.8,1131.2,1898.6,2180.6,281.9,321.6,1553.3,693.9,537.7,1317.8,1640.5,322.7,8783.5,174078.3,1658593.1,1422989.1,456597.2,1526502,1903430.9,376928.9,381494.3,1970064.3,805432.9,783137.1,1459272.7,1721247.4,261974.7,7884011.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.4,221.1,541651,,,,9699.4,8792709.3,17800,20300,,2.3,51.6,20.9,27.5,24.9,28.9,,,736,3918119,7261,253,0,32,23,119,,,358.77,234.88,250.9,,,,,,,,,,,,,13,-1.3,80.5,45.5,5.5,3015.1,,,57.7,,,81.233,30.666,20.308,190541173
ES13,2004,21.6,30.5,52.8,54.7,286.4,2069.4,1770.5,1189.6,2038.1,2313.2,275.1,335.8,1669.1,792.9,540.4,1424.5,1771.8,347.3,9299.5,183063,1725032.5,1471371.9,484533.7,1586407,1984780.3,398373.3,413080.9,2069925.4,847629.2,809215.3,1517035,1790969.7,273934.7,8238304.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,226.7,548014,,,,10327.2,9195744.5,18700,21200,,2.5,50.1,22,27.9,25.6,26.7,,,749,3984405,7309,341,0,35,23,134,,,355.51,314.95,332.46,,,,,,,,,,,,,12.3,-0.2,81,45.1,5,3237.9,,,59,,13.8,84.304,32.079,19.525,162798300
ES13,2005,25.3,30.7,55.7,55.2,267.4,2220.4,1879.6,1326.6,2116,2388.8,272.8,345.5,1818.6,908.4,564.7,1571.3,1966.1,394.8,9987.9,167801.8,1779425.9,1509374,514550.8,1652549.3,2060101.6,407552.3,431530.1,2188303.4,901101.7,855671.6,1582121.4,1868895.8,286774.4,8579079.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,241,554688,,,,11148.7,9600083.4,20000,22000,,9.9,46.9,22.5,30.6,28.2,21.9,,,836.81,4452910,8027.77,644,0,37,23,158,,,359.29,372.34,388.45,,,,,,,,,,,,,11.6,-0.2,81.2,44.7,2.5,3477.4,26.4,,60.8,,14.5,92.978,35.845,23.35,186413068
ES13,2006,25.5,31,57.4,56.2,240.2,2334.3,1973.7,1434.1,2230.8,2501.1,270.3,381.2,2029.4,1036.5,611.6,1699.1,2123.8,424.7,10663,167181.8,1884349.2,1592398.3,565409.1,1727892.4,2155640,427747.6,451645.4,2336673.1,973082,911945.7,1647178.8,1948246.7,301067.9,9057499.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.1,251.5,561042,,,,11951.9,10160793.1,21200,23200,,8.8,48.5,20.8,30.6,29,23.5,,,892.44,4748953,8464.52,648,0,39,23,148,,,350.35,441.07,454.64,,,,,,,,,,,,,13.1,-0.4,81.1,44.8,1.7,3782.5,23.3,,61.3,,11.8,174.853,55.03,27.734,93742562
ES13,2007,25.5,31.2,59,57.2,238.7,2526.6,2088,1487.5,2392.7,2663.8,271,439.1,2314.9,1219.7,656.1,1857.8,2318.2,460.4,11549.7,182870.4,1997359.3,1696626.2,607416.4,1836283.5,2288824.7,452541.2,478027.9,2512316.4,1047601.7,986686.8,1715235.1,2030211,314975.9,9618998.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9,261.5,568196,,5261.1,,12838.7,10788346.2,22400,24600,,7.7,47.9,19.8,32.3,29.7,25.5,,,850.44,4525454,7964.6,759,0,39,23,156,,,362.55,412.38,419.04,,,,,,,,,,,,,16.3,-0.4,81.1,44.8,1.2,4112.5,21.4,,62.7,,11.9,206.731,70.896,38.061,100967701
ES13,2008,25.8,,59,57.7,217.7,2637.3,2175.7,1547.7,2518.4,2778.8,260.4,475.5,2468.5,1318,675,2059.9,2574.7,514.8,12224.7,182084.2,2022298.7,1688420.6,634467.9,1912624.2,2377738.9,465114.7,477784,2613973.8,1095427.2,1040762.6,1808723.3,2139527.5,330804.2,9970090.9,43390,3101,3721,2840,179408,146510,5345,2544,6623,3590,6732,4781,,,,,,,,,,,,,,,,,110.4,264.1,577267,,5261.1,,13280.9,11136839.3,22900,25300,,8.1,45.6,21,33.4,30.7,22.9,,,806.15,4289752,7431.14,857,0,41,66,148,,,355.68,378.01,378.68,,,,,,,,,57.69,255.34,185.18,,12.1,0.6,81.8,44.8,1.1,4831.4,19.6,,63.5,,14.3,243.892,93.305,41.232,133474538
ES13,2009,30.6,36.4,55.6,56.6,186.1,2430.1,1911.8,1422.5,2532.1,2809.9,277.7,506.4,2455.9,1303.6,645.9,2162.9,2689.8,527,11994.3,158700.3,1787344.2,1465702.5,595854.9,1832708.9,2285096,452387.1,492255.1,2543247.6,1067233.5,983759,1863513.9,2196069.2,332555.3,9566312.1,42575,2972,3715,2398,172413,139169,4444,1734,6445,3161,5319,4311,,,,,,,,,,,,,,,,,111.5,251.2,584657,3.8,5261.1,,12811.7,10650843.1,21800,24100,,7.5,45.5,20.7,33.8,31.1,24.2,,,841.6,4478407,7659.89,957,0,41,60,150,,,349.49,349.32,346.58,,,,,,,,,58.84,274.69,199.95,,6.4,0.2,82.3,45.3,2.4,3755.4,14.3,,63.2,,13.9,254.956,90.415,51.736,38733106
ES13,2010,32.9,37.2,53.9,56.3,191.7,2506.7,1990.6,1211.4,2487,2758.3,271.3,391.6,2451.3,1442.3,617.4,2168.3,2702.1,533.7,11821.5,177448.5,1934259.7,1589018,565317.2,1865422.5,2319678.3,454255.8,514123.1,2634242.7,1100950.9,1019168.7,1918110.7,2257421.3,339310.6,9888367.6,41799,3086,,2191,167541,134908,4773,1986,,,4441,3784,,,,,,,,,,,,,,,,,112.1,243.1,588512,,5261.1,,12882.8,11047423,21900,25000,,8.6,41.1,23.2,35.7,32.9,23.9,,,820.65,4366918,7420.27,918.43,0.01,41,67,233,,,338.49,337.98,333.57,,,0.179,0.128,0.218,0.173,,,67.46,271.36,184.02,,3.8,0.2,82.5,46.1,5.2,3322.3,15.2,,62.4,,20.1,268.219,85.942,50.081,81058497
ES13,2011,32.8,37.5,53.6,56.4,201.6,2517.3,2047.4,990.3,2489.2,2741.7,252.5,367.9,2534.8,1542.7,624.1,2154.2,2686.1,531.9,11671.8,192262.2,2024309,1677938.1,565013,1918361.1,2385967,467605.9,517913.9,2723566.1,1148111.7,1057540.5,1953378.3,2302295.6,348917.3,10193413,41609,3122,3693,1757,159959,127160,4465,1557,5987,2658,4022,3437,,16.38,7.5,,8.88,,,4.22,2.79,1.43,34.87,3.74,1.62,17.02,2.51,2.29,112.5,240.1,590867,,5261.1,,12680.3,11407286.7,21400,25700,,9,41.2,23.5,35.2,32.9,21.4,,,807.7,4298005,7274.07,1115.2,0,41,67,205,,,327.33,400.87,394.34,,,,,,,,,54.67,217.65,197.84,,3,-0.4,82.8,47.1,6.2,3455.4,11.8,,63.3,,16.7,240.015,79.338,48.508,64912405
ES13,2012,33.3,37.9,52.1,56.2,188.2,2411.9,1970.4,841.7,2399.2,2637.3,238.1,378.4,2564.7,1589.2,597.1,2073.9,2587.6,513.6,11231.3,191567.6,2025771,1663401.1,546091.6,1930037.8,2401753.4,471715.6,523115.8,2749710.6,1156542.2,1070052.6,1976563.8,2327037.8,350474,10241932,40899,3131,3842,1637,156745,124702,4541,1595,6297,2843,3359,2608,-1.71,17.05,7.66,,9.39,,,4,2.9,1.45,35.12,4.02,1.64,28.8,2.14,2.05,112.4,234,592383,4,5261.1,,12224.9,11466415,20700,25800,,9.7,38.4,25.6,36.1,33.4,14.2,,,770.54,4100291,6921.69,1115.44,0,43,67,181,,,324.4,441.07,434.19,1.04,,,,,,,,70.73,320.91,210.51,,-2.7,-1.3,82.8,48,7.9,2142.4,10.2,,63.4,,17.7,212.98,76.535,40.531,64269966
ES13,2013,33.5,37.9,49.9,56,159.3,2207.2,1789.4,732.4,2368.2,2600.4,232.3,322.5,2602.4,1667.8,612,2097.6,2601.4,503.8,10903.1,196510,2016387.1,1664254.5,534528.5,1944264.3,2421347.6,477083.3,520605.3,2811134.8,1185480.1,1105049.4,2012788.5,2364621.6,351833.1,10344529.5,40185,3225,3676,1652,161654,130131,4781,1777,6499,3269,3613,2750,-1.75,17.17,8.03,,9.15,,,4.11,2.96,1.48,37.17,4.02,1.77,31.38,2.24,2.19,111.9,222.3,589789,,5268,4103834,11944.1,11594282.1,20300,26100,37.2,10.5,36.8,26,37.2,34.1,12.1,0.8,,759.45,4041240,6849.14,972.86,0,43,59,193,74.62,69.69,319.77,514.79,508.78,0.93,0.48,0.445,0.233,0.632,0.431,,,62.88,296.76,201.34,,-2.6,-1.3,83.4,49,10.1,2037.1,10.6,,62.8,,17.8,186.509,65.591,34.711,64370123
ES13,2014,36,38.3,50.7,56.4,171.1,2358.9,1932.7,717.6,2351,2573.8,222.8,350,2638.8,1678.7,610.1,2100.5,2599.7,499.2,11059.9,198066.1,2068169.3,1732817.3,534821.7,1992314,2476946.8,484632.8,542444.3,2892495.9,1204044.1,1146007.5,2049841.7,2408708,358866.3,10579207.7,40232,3948,,1674,158193,126497,5586,1930,,,3177,2526,0.12,,9.81,,,,53.62,4.16,3.53,1.41,34.55,,,25.77,2.01,1.9,111.4,225.6,587491,,5268,4103834,12158.5,11867202.4,20700,26700,37.4,9.2,36.1,26.5,37.4,34.4,9.7,0.8,,811.04,4319620,7350.27,815.06,0,43,59,205,73.91,70.38,326.64,554.82,550.53,0.84,0.46,,,,,,,50.37,289.44,196.36,,-1.7,-2.3,83.1,50.3,10.8,1920.2,9,,63,,20.6,173.269,61.259,32.286,47741599
ES13,2015,36.1,38.4,51.6,57,161.9,2317.1,1880.6,758,2439.7,2661.1,221.4,350.4,2687.1,1654.9,681.8,2167.4,2706.5,539.1,11291.6,197471.1,2197554.6,1870221.2,547844.4,2075664.6,2580170.5,504505.9,552324,2992339.2,1233912.8,1206102.4,2085558.9,2455343.2,369784.3,10970723.2,,,3411,,,,,,5442,2233,,,,,,,,,,,,,,,1.6,,,,110.9,227.9,585184,4.1,5268,4103834,12443.8,12308193.2,21300,27600,38.1,10.7,37.6,24.3,38.1,34.7,10.3,0.8,,880.85,4691430,8061.03,873.69,0,48,59,205.58,79.6,75.49,331.11,550.18,548.35,0.83,0.48,,,,,,,44.59,265.14,342.87,,-1.8,-2.9,82.9,51.3,9.1,2225.1,11.5,,62.6,,14.9,175.96,61.501,34.167,38406094
ES13,2016,34.1,38.6,53.1,57.9,189.3,2383.3,1910.6,798.2,2492.5,2713.3,220.8,358.7,2756.9,1679.8,718.4,2228.8,2791.5,562.7,11632.5,197698.7,2252167.7,1930088.5,562796.5,2135625.8,2659700.7,524074.9,545011.3,3067999.1,1264687,1258300.8,2141139,2516491.5,375352.5,11256854.1,41852,4491,3772,1818,161629,129029,6772,2829,6512,3174,3888,2788,,19.74,10.73,,9.01,,56.37,4.34,4.19,1.51,41.77,4.03,1.73,39.45,2.41,2.14,110.5,234.7,582494,,5268,4103834,12833.9,12638272.4,22100,28300,39.1,9,36.5,24.4,39.1,35.6,8.6,0.8,,956.6,5094865,8754.23,777.2,0,48,59,213.84,79.64,76.6,328.87,556.71,556.7,0.83,0.48,,,,,,,36.74,337.34,198.45,,1.1,-2.9,83.5,52.1,7.1,2094.5,9.6,,62.4,,15.3,181.973,61.802,39.485,48886281
ES13,2017,35.7,38.6,54.1,58.7,201.8,2602.7,2119.4,778.2,2607.1,2829.4,222.3,375.7,2815.9,1702.4,737.8,2243,2831.9,588.9,12059.9,219043,2335973.5,2004405.1,590803.2,2245161.1,2797764,552602.9,540012.9,3176545.4,1304752.1,1331780.4,2213958.6,2603450.2,389491.6,11723579.2,41372,3439,3251,2228,164909,133390,4807,1726,5064,2219,3876,3407,-1.15,16.17,8.31,100,7.86,100,56.43,5.39,2.91,1.4,35.91,3.07,1.56,13.77,2.35,1.74,110.4,237.1,581421,,5268,4103834,13318,13169370.9,22900,29500,40.4,10.7,34.3,25.3,40.4,36.2,8.9,0.8,,999.46,5323145,9146.47,935.33,0,48,59,218.17,83.51,77.35,325.95,515.82,516.35,0.82,0.46,0.532,0.698,0.873,-0.03,0.800996,0.332608,36.8,333.63,200.18,,3.4,-3.2,83.6,52.8,6.5,1938,7.9,,62.6,,17.6,187.449,68.789,36.114,48107602
